Q001	1	3000020001392	6.990715
Q001	2	3000020012109	6.986394
Q001	3	9000000809267	6.974112
Q001	4	9000000416386	6.909423
Q001	5	9000001010285	6.873169
Q001	6	9000000099388	6.810281
Q001	7	1000000441652	6.470579
Q001	8	3000010040227	6.441553
Q001	9	1000000440516	6.398073
Q001	10	9000000985575	6.279921
Q002	1	3000020001392	6.352977
Q002	2	9000000134494	6.027709
Q002	3	3000020011694	5.928610
Q002	4	9000000416386	5.543290
Q002	5	1000000503956	5.401967
Q002	6	9000000809267	5.227692
Q002	7	3000010031123	5.126608
Q002	8	9000000985575	4.969431
Q002	9	1000000179546	4.740125
Q002	10	9000001010285	4.663756
Q003	1	1000000397928	9.390796
Q003	2	1000000486582	8.939469
Q003	3	1000000179546	8.627862
Q003	4	9000002809365	8.340163
Q003	5	1000000389711	8.043511
Q003	6	1000000453286	7.889640
Q003	7	9000000416386	5.289493
Q003	8	3000010040227	4.808681
Q003	9	9000000309699	4.641007
Q003	10	1000001736170	4.592961
Q004	1	1000000488970	9.082041
Q004	2	1000000397928	6.816397
Q004	3	9000000416386	5.262781
Q004	4	1000001736170	4.740385
Q004	5	9000000309699	4.389969
Q004	6	1000000179546	4.327976
Q004	7	3000010040227	4.257671
Q004	8	1000000389711	4.200637
Q004	9	9000002809365	3.904636
Q004	10	1000000486582	3.773974
Q005	1	3000020012109	5.375527
Q005	2	9000000809267	5.374785
Q005	3	3000020001392	5.348561
Q005	4	9000000416386	5.325748
Q005	5	9000001010285	5.044612
Q005	6	9000000985575	4.735180
Q005	7	1000000503956	4.715796
Q005	8	1000000419767	4.703065
Q005	9	3000020011694	4.701490
Q005	10	9000000099388	4.629381
Q006	1	9000000134494	8.093194
Q006	2	3000020011694	7.966899
Q006	3	3000020001392	7.808982
Q006	4	3000020021604	7.109582
Q006	5	9000001010285	7.031028
Q006	6	3000010040227	6.857361
Q006	7	3000010031123	6.677866
Q006	8	1000000568405	6.625535
Q006	9	1000000179546	6.038251
Q006	10	9000000099388	6.009601
Q007	1	3000020012109	6.855793
Q007	2	9000000416386	6.718439
Q007	3	9000001010285	6.679981
Q007	4	1000000503956	6.508943
Q007	5	3000020001392	6.489626
Q007	6	9000000809267	6.256614
Q007	7	9000000134494	6.155675
Q007	8	3000020011694	6.049873
Q007	9	1000000419767	5.983372
Q007	10	1000000516095	5.914710
Q008	1	1000000503956	6.321482
Q008	2	9000001010285	5.956412
Q008	3	9000000416386	5.932831
Q008	4	3000020012109	5.901210
Q008	5	3000010040227	5.882414
Q008	6	3000020011694	5.831349
Q008	7	9000000809267	5.765787
Q008	8	3000020001392	5.674111
Q008	9	1000000419767	5.609227
Q008	10	9000000134494	5.405075
Q009	1	1000000441652	5.028062
Q009	2	9000000416386	5.015498
Q009	3	3000020012109	4.954640
Q009	4	9000000809267	4.748232
Q009	5	9000000985575	4.732946
Q009	6	1000000419767	4.565976
Q009	7	3000020004722	4.547833
Q009	8	9000000303891	4.386167
Q009	9	9000000099388	4.256798
Q009	10	3000010040227	4.010106
Q010	1	1000000179546	9.312282
Q010	2	1000000397928	8.392220
Q010	3	1000000389711	7.498885
Q010	4	9000002809365	7.409544
Q010	5	3000020011694	7.231297
Q010	6	1000000486582	7.083098
Q010	7	9000000134494	6.987770
Q010	8	3000020001392	6.514583
Q010	9	3000010040227	6.338478
Q010	10	3000020021604	5.965399
Q011	1	3000020003022	7.376569
Q011	2	3000010027638	7.091713
Q011	3	9000000181875	6.808845
Q011	4	1000000320535	6.781560
Q011	5	1000000600171	6.713029
Q011	6	3000010025509	6.609217
Q011	7	3000010026143	6.536404
Q011	8	3000020006744	6.523668
Q011	9	4000001083618	6.459850
Q011	10	1000000678430	6.431364
Q012	1	3000010043078	5.868523
Q012	2	3000020006744	5.294448
Q012	3	3000010033290	5.225700
Q012	4	9000000803443	5.078919
Q012	5	1000000541007	4.975616
Q012	6	9000001099737	4.944280
Q012	7	1000000320535	4.749920
Q012	8	9000000609450	4.719498
Q012	9	3000020004882	4.587529
Q012	10	3000010034605	4.377180
Q013	1	3000010035248	10.020439
Q013	2	3000010026143	9.265989
Q013	3	3000020003464	8.680330
Q013	4	9000000925361	7.625660
Q013	5	9000000975032	7.407574
Q013	6	3000020003022	5.042269
Q013	7	3000020007994	4.913329
Q013	8	3000010033969	4.830497
Q013	9	1000001010045	4.352132
Q013	10	9000000095241	4.065430
Q014	1	3000010033969	10.525048
Q014	2	9000000975032	9.119226
Q014	3	9000000095241	8.853901
Q014	4	3000010026143	5.697441
Q014	5	3000020003022	5.104226
Q014	6	3000020007994	4.956787
Q014	7	3000010035248	4.748359
Q014	8	3000020003464	4.542338
Q014	9	9000000925361	4.209308
Q014	10	9000002809293	4.160620
Q015	1	9000000609450	8.086612
Q015	2	9000000181875	4.907569
Q015	3	1000000320535	4.894729
Q015	4	3000010027638	4.793408
Q015	5	1000000600171	4.750559
Q015	6	9000001099737	4.622084
Q015	7	3000010034605	4.613090
Q015	8	1000000470833	4.580288
Q015	9	1000000678430	4.514128
Q015	10	3000010025509	4.497152
Q016	1	3000020001392	4.409602
Q016	2	3000020021002	4.389692
Q016	3	3000020011694	4.376889
Q016	4	3000020002678	4.362486
Q016	5	1000000430754	4.344380
Q016	6	9000000134494	4.265224
Q016	7	3000020017324	4.251906
Q016	8	3000020017982	4.241025
Q016	9	9000000370434	4.188388
Q016	10	1000000482039	4.175807
Q017	1	3000010034605	6.961913
Q017	2	3000010027638	6.852680
Q017	3	9000000181875	6.784218
Q017	4	1000000320535	6.467965
Q017	5	1000000600171	6.436376
Q017	6	3000010033290	6.317170
Q017	7	3000010025509	6.260691
Q017	8	1000000536612	6.251866
Q017	9	1000000470833	6.196226
Q017	10	1000000678430	6.189637
Q018	1	3000010027638	7.055217
Q018	2	9000000181875	6.872285
Q018	3	3000020003022	6.813788
Q018	4	1000000320535	6.799778
Q018	5	1000000600171	6.661504
Q018	6	3000010025509	6.596246
Q018	7	3000010034605	6.414311
Q018	8	1000000678430	6.413817
Q018	9	4000001083618	6.402180
Q018	10	3000020006744	6.385606
Q019	1	3000010043078	7.600442
Q019	2	9000000181875	4.956617
Q019	3	1000000320535	4.842010
Q019	4	3000020000718	4.636851
Q019	5	3000010034605	4.617984
Q019	6	1000000513951	4.603546
Q019	7	1000000678430	4.601217
Q019	8	3000010033057	4.512011
Q019	9	3000010027638	4.508918
Q019	10	1000000470833	4.502871
Q021	1	9000001153077	6.166229
Q021	2	9000003297069	5.090676
Q021	3	3000020008174	4.049429
Q022	1	3000020008174	1.863000
Q023	1	3000020008174	10.009674
Q024	1	3000020008174	4.535746
Q025	1	9000001153077	3.717376
Q025	2	9000003297069	3.595361
Q025	3	3000020008174	3.408895
Q026	1	3000020011694	4.406680
Q026	2	3000020001392	4.357678
Q026	3	9000000134494	4.210966
Q026	4	3000020021002	4.209312
Q026	5	1000000430754	4.199125
Q026	6	3000020002678	4.176634
Q026	7	1000000482039	4.130433
Q026	8	9000000370434	4.080010
Q026	9	9000000874232	4.048270
Q026	10	3000020017982	4.041704
Q027	1	9000003297069	5.946105
Q027	2	3000020008174	5.802318
Q027	3	9000001153077	5.271429
Q028	1	3000020008174	5.666848
Q028	2	9000003297069	5.007532
Q028	3	9000001153077	5.006537
Q031	1	2000000285030	6.326063
Q031	2	3000020017324	6.257088
Q031	3	1000000135033	6.100482
Q031	4	9000000874232	5.955296
Q031	5	3000020018320	5.952871
Q031	6	3000020003605	5.929833
Q031	7	1000000482039	5.803525
Q031	8	1000000432590	5.751632
Q031	9	3000020000183	5.726998
Q031	10	3000020017982	5.695605
Q032	1	3000020000183	8.161758
Q032	2	3000020017324	7.979268
Q032	3	1000000430754	7.179094
Q032	4	3000020001694	7.125956
Q032	5	9000000874232	6.946521
Q032	6	3000020002678	6.745353
Q032	7	3000020012052	6.733973
Q032	8	9000000494790	6.600874
Q032	9	3000020021002	6.426804
Q032	10	3000020017982	6.225603
Q033	1	3000010036554	9.218646
Q033	2	1000000192322	9.152275
Q033	3	9000000337086	8.615769
Q033	4	9000001107789	8.279439
Q033	5	9000005644247	8.262427
Q033	6	1000000488027	8.179544
Q033	7	9000001015136	6.865117
Q033	8	9000001043095	5.454154
Q033	9	1000000482039	5.348685
Q033	10	2000000285030	5.256202
Q034	1	9000003314254	10.448257
Q034	2	1000000482039	4.831083
Q034	3	3000020017982	4.732611
Q034	4	3000020021002	4.521214
Q034	5	1000000192322	4.319799
Q034	6	2000000285030	4.315108
Q034	7	3000010036554	4.185674
