Q001	1	1000000503956	5.514705
Q001	2	1000000419767	5.053744
Q001	3	9000000416386	5.015580
Q001	4	3000020011694	5.011042
Q001	5	3000020012109	4.947159
Q001	6	3000010031123	4.923105
Q001	7	9000001010285	4.850654
Q001	8	9000000809267	4.843342
Q001	9	3000020001392	4.793768
Q001	10	9000000134494	4.784196
Q002	1	3000020001392	4.481923
Q002	2	3000020011694	4.221310
Q002	3	9000000134494	3.979805
Q002	4	9000000416386	3.855432
Q002	5	1000000441652	3.855168
Q002	6	1000000179546	3.840920
Q002	7	1000000503956	3.825016
Q002	8	1000000397928	3.670626
Q002	9	9000000809267	3.590437
Q002	10	9000001010285	3.497451
Q003	1	1000000397928	6.257700
Q003	2	1000000179546	6.064203
Q003	3	1000000389711	5.513358
Q003	4	1000000486582	5.504624
Q003	5	9000002809365	5.413782
Q003	6	1000000453286	5.337533
Q003	7	9000000416386	4.897679
Q003	8	3000010040227	4.452482
Q003	9	9000000309699	4.297229
Q003	10	3000020021604	3.521131
Q004	1	9000000416386	4.872946
Q004	2	1000000488970	4.308509
Q004	3	1000000397928	4.172992
Q004	4	9000000309699	4.062083
Q004	5	1000000179546	4.007385
Q004	6	3000010040227	3.942288
Q004	7	1000000389711	3.721570
Q004	8	9000002809365	3.297748
Q004	9	1000000486582	3.244170
Q004	10	1000000453286	3.229342
Q005	1	1000000503956	4.086000
Q005	2	1000000419767	3.915108
Q005	3	3000020011694	3.766507
Q005	4	3000020004722	3.758737
Q005	5	9000000416386	3.689853
Q005	6	3000020012109	3.653110
Q005	7	9000000809267	3.640913
Q005	8	3000010031123	3.630470
Q005	9	9000001010285	3.574430
Q005	10	9000000134494	3.557099
Q006	1	3000020001392	5.414903
Q006	2	3000020011694	5.299418
Q006	3	9000000134494	5.055614
Q006	4	3000020021604	4.892919
Q006	5	3000010040227	4.775269
Q006	6	1000000568405	4.642514
Q006	7	9000001010285	4.599449
Q006	8	3000010031123	4.453082
Q006	9	9000000099388	4.329639
Q006	10	1000000179546	4.227591
Q007	1	1000000503956	5.616352
Q007	2	1000000419767	5.152001
Q007	3	9000000416386	5.140899
Q007	4	3000010031123	5.070828
Q007	5	9000000134494	5.053202
Q007	6	3000020011694	5.047831
Q007	7	3000020001392	5.029784
Q007	8	9000001010285	5.027861
Q007	9	9000000809267	4.998797
Q007	10	1000000441652	4.750211
Q008	1	1000000503956	5.562698
Q008	2	1000000419767	5.149499
Q008	3	3000020011694	5.135251
Q008	4	9000000416386	5.065440
Q008	5	3000020012109	5.009309
Q008	6	3000010031123	4.991166
Q008	7	9000000809267	4.973679
Q008	8	9000001010285	4.930951
