Q001	1	1000000441652	5.167488
Q001	2	3000020012109	4.902370
Q001	3	3000020001392	4.783275
Q001	4	9000000809267	4.644380
Q001	5	3000020011694	4.615473
Q001	6	9000000099388	4.548656
Q001	7	1000000419767	4.548643
Q001	8	1000000503956	4.497149
Q001	9	9000000416386	4.429749
Q001	10	3000010040227	4.181305
Q002	1	3000020001392	3.522378
Q002	2	9000000134494	3.290122
Q002	3	9000000809267	2.726012
Q002	4	9000000416386	2.669104
Q002	5	3000020011694	2.659777
Q002	6	1000000503956	2.506884
Q002	7	3000010031123	2.300407
Q002	8	9000000985575	2.085254
Q002	9	9000001010285	1.558078
Q002	10	1000000179546	1.289766
Q003	1	1000000397928	5.342359
Q003	2	1000000486582	4.293194
Q003	3	9000002809365	3.771161
Q003	4	1000000179546	3.639443
Q003	5	1000000389711	3.055911
Q003	6	1000000453286	2.965048
Q003	7	1000001736170	1.937764
Q003	8	1000000232859	1.019454
Q003	9	9000000099388	1.016122
Q003	10	9000000985575	0.724391
Q004	1	1000000488970	6.151182
Q004	2	1000000397928	3.905441
Q004	3	1000001736170	2.911548
Q004	4	9000000099388	0.941365
Q004	5	9000002809365	0.911059
Q004	6	3000020012109	0.877526
Q004	7	3000020001392	0.819591
Q004	8	1000000440516	0.586776
Q004	9	1000000441652	0.566116
Q004	10	1000000486582	0.514535
Q005	1	3000020012109	4.021565
Q005	2	3000020001392	3.816633
Q005	3	3000020011694	3.728096
Q005	4	9000000809267	3.694820
Q005	5	9000001010285	3.611547
Q005	6	9000000985575	3.594014
Q005	7	1000000503956	3.547710
Q005	8	9000000099388	3.536589
Q005	9	1000000419767	3.454707
Q005	10	9000000134494	3.416936
Q006	1	3000020011694	4.306036
Q006	2	9000000134494	4.208544
Q006	3	3000020001392	3.264028
Q006	4	9000001010285	3.261956
Q006	5	3000020021604	2.834472
Q006	6	3000010040227	2.706679
Q006	7	1000000179546	2.604866
Q006	8	3000010031123	2.595192
Q006	9	1000000568405	2.364439
Q006	10	9000000416386	1.947853
Q007	1	1000000503956	4.075757
Q007	2	3000020012109	3.814322
Q007	3	9000000134494	3.693610
Q007	4	3000020001392	3.677085
Q007	5	9000000809267	3.662356
Q007	6	9000000416386	3.582555
Q007	7	3000020011694	3.563603
Q007	8	1000000441652	3.551352
Q007	9	1000000419767	3.493660
Q007	10	9000000099388	3.315004
Q008	1	3000010040227	2.942262
Q008	2	1000000503956	2.767315
Q008	3	1000000419767	2.535011
Q008	4	3000020012109	2.472918
Q008	5	9000000809267	2.460972
Q008	6	3000020001392	2.456075
Q008	7	1000000441652	2.404836
Q008	8	3000020011694	2.337534
Q008	9	9000000416386	2.219632
Q008	10	9000001010285	2.208189
Q009	1	9000000303891	2.805635
Q009	2	9000000416386	2.762556
Q009	3	9000000985575	2.747564
Q009	4	1000000441652	2.521213
Q009	5	9000000309699	2.453797
Q009	6	3000020004722	2.003737
Q009	7	3000020021604	1.850863
Q009	8	3000020000695	1.726629
Q009	9	1000000413455	1.607693
Q009	10	9000000813346	1.542928
Q010	1	1000000179546	6.390756
Q010	2	3000020011694	3.987455
Q010	3	1000000397928	3.918810
Q010	4	9000000134494	3.845165
Q010	5	9000002809365	3.606859
Q010	6	3000010040227	3.269544
Q010	7	1000000486582	2.957069
Q010	8	9000001010285	2.483357
Q010	9	3000020001392	2.349263
Q010	10	3000020021604	2.265354
Q011	1	3000020003022	3.533345
Q011	2	3000010027638	3.503120
Q011	3	3000020006744	3.346701
Q011	4	3000010026143	3.265166
Q011	5	1000000320535	3.237483
Q011	6	3000020007994	3.215816
Q011	7	1000000600171	3.202875
Q011	8	4000001083618	3.146085
Q011	9	3000010034605	3.118218
Q011	10	9000001099737	3.075551
Q012	1	3000010043078	3.227032
Q012	2	3000020006744	2.149561
Q012	3	9000000803443	2.133704
Q012	4	3000010033290	2.055377
Q012	5	3000020007994	1.423880
Q012	6	3000010034605	1.334401
Q012	7	1000000320535	1.325285
Q012	8	9000001099737	1.257488
Q012	9	1000000678430	1.248796
Q012	10	3000020007269	1.200064
Q013	1	3000010026143	5.976984
Q013	2	3000010035248	5.681927
Q013	3	3000020003464	3.768737
Q013	4	9000000925361	3.479487
Q013	5	9000000975032	2.456979
Q013	6	3000020007994	2.198934
Q013	7	3000020003022	2.075817
Q013	8	3000010034605	0.998433
Q013	9	9000000984742	0.945468
Q013	10	9000000181875	0.837352
Q014	1	3000010033969	5.355132
Q014	2	9000000095241	4.344842
Q014	3	9000000975032	4.309749
Q014	4	3000010026143	2.833791
Q014	5	3000020007994	2.269896
Q014	6	3000020003022	2.142805
Q014	7	3000010035248	1.675000
Q014	8	3000020003464	1.350863
Q014	9	9000005508541	0.865583
Q014	10	3000020006744	0.839518
Q015	1	9000000609450	5.095037
Q015	2	3000010027638	2.189497
Q015	3	3000020006744	1.939732
Q015	4	9000001099737	1.922260
Q015	5	3000010026143	1.896917
Q015	6	1000000320535	1.885686
Q015	7	3000010025509	1.847659
Q015	8	9000000181875	1.824473
Q015	9	3000010034605	1.809260
Q015	10	4000001083618	1.808321
Q016	1	3000020011694	3.643116
Q016	2	1000000482039	3.548314
Q016	3	3000020021002	3.525522
Q016	4	3000020017324	3.488352
Q016	5	3000020002678	3.454947
Q016	6	9000000134494	3.360809
Q016	7	9000000369933	3.352750
Q016	8	1000000430754	3.351164
Q016	9	1000000536172	3.243542
Q016	10	3000020001392	3.233004
Q017	1	3000020003022	4.043592
Q017	2	3000020007994	3.795808
Q017	3	3000010027638	3.792786
Q017	4	3000010033290	3.556252
Q017	5	1000000535867	3.492618
Q017	6	4000001083618	3.484601
Q017	7	1000000600171	3.450879
Q017	8	3000010034605	3.434569
Q017	9	3000020006744	3.346701
Q017	10	1000000678430	3.323982
Q018	1	3000010027638	3.503120
Q018	2	3000020006744	3.346701
Q018	3	3000020003022	3.333332
Q018	4	3000010026143	3.265166
Q018	5	1000000320535	3.237483
Q018	6	3000020007994	3.215816
Q018	7	1000000600171	3.202875
Q018	8	4000001083618	3.131203
Q018	9	3000010034605	3.114842
Q018	10	9000001099737	3.075551
Q019	1	9000000181875	2.430418
Q019	2	1000000678430	2.233168
Q019	3	3000010027638	2.128929
Q019	4	3000010026143	2.122945
Q019	5	1000000600171	1.898818
Q019	6	3000010033290	1.854612
Q019	7	1000000536612	1.808653
Q019	8	1000000513951	1.802071
Q019	9	3000020000718	1.775667
Q019	10	3000020003022	1.734578
Q021	1	9000001153077	1.200000
Q021	2	3000020008174	0.572575
Q022	1	3000020008174	1.035000
Q023	1	3000020008174	5.456288
Q026	1	3000020011694	3.704395
Q026	2	1000000482039	3.607998
Q026	3	3000020021002	3.584823
Q026	4	3000020017324	3.547027
Q026	5	3000020002678	3.513061
Q026	6	9000000134494	3.417339
Q026	7	9000000369933	3.409145
Q026	8	1000000430754	3.407532
Q026	9	1000000620395	3.403278
Q026	10	1000000536172	3.298100
Q027	1	3000020008174	1.200000
Q027	2	9000003297069	1.141278
Q028	1	3000020008174	1.200000
Q031	1	3000020017982	3.681727
Q031	2	9000000874232	2.984147
Q031	3	2000000285030	2.968307
Q031	4	1000000135033	2.809563
Q031	5	3000020018320	2.631975
Q031	6	3000020012052	2.489673
Q031	7	3000020003605	2.472112
Q031	8	9000001195418	2.448443
Q031	9	3000020019413	2.395680
Q031	10	3000020017324	2.387994
Q032	1	3000020017324	4.511351
Q032	2	3000020000183	4.405964
Q032	3	3000020012052	4.098345
Q032	4	1000000430754	4.066054
Q032	5	3000020001694	3.878811
Q032	6	3000020002678	3.657866
Q032	7	9000000494790	3.319967
Q032	8	9000000370434	3.283097
Q032	9	3000020021002	3.263958
Q032	10	9000000874232	2.913682
Q033	1	9000000337086	5.001571
Q033	2	3000010036554	4.945018
Q033	3	9000001107789	4.514999
Q033	4	9000005644247	4.240954
Q033	5	1000000192322	3.806367
Q033	6	1000000488027	3.557276
Q033	7	9000001015136	2.847601
Q033	8	9000001043095	2.021925
Q033	9	2000000285030	1.371839
Q033	10	3000020017982	1.248261
Q034	1	9000003314254	6.028697
Q034	2	3000020017982	1.035000
Q034	3	3000010036554	0.818450
Q034	4	9000001043095	0.649824
Q034	5	1000000488027	0.644782
Q035	1	3000020017982	2.137817
Q035	2	9000003314254	0.182442
Q036	1	1000000482039	4.123560
Q036	2	3000020021002	4.097074
Q036	3	3000020017324	4.053877
Q036	4	3000020002678	4.015057
Q036	5	9000000369933	3.896293
Q036	6	1000000430754	3.894449
Q036	7	9000000874232	3.737885
Q036	8	3000020017982	3.699533
Q036	9	9000000494790	3.677005
Q036	10	3000020018320	3.636183
Q037	1	3000020017982	3.849930
Q037	2	1000000430754	2.773531
Q037	3	9000000494790	2.582399
Q037	4	3000020018320	2.545043
Q037	5	9000000369933	2.492385
Q037	6	2000000285030	2.479392
Q037	7	9000000370434	2.460241
Q037	8	1000000482039	2.296513
Q037	9	3000020012428	2.073491
Q037	10	3000020019413	2.026441
Q038	1	3000020017982	3.681727
Q038	2	1000000432590	2.805383
Q038	3	3000020018320	2.107110
Q038	4	9000000369933	2.096512
Q038	5	2000000285030	2.048901
Q038	6	3000020019413	2.008788
Q038	7	3000020012428	1.939228
Q038	8	9000000874232	1.815106
Q038	9	9000001107789	1.774427
Q038	10	3000020002678	1.753861
Q039	1	3000020017982	2.983584
Q039	2	9000000874232	2.047134
Q039	3	3000020011428	2.043468
Q039	4	9000000494790	2.037226
Q039	5	3000020002678	2.019109
Q039	6	9000000369933	1.993346
Q039	7	1000000432590	1.981487
Q039	8	9000000370434	1.960413
Q039	9	9000000973811	1.946007
Q039	10	3000020017324	1.938368
Q040	1	9000001015136	4.422057
Q040	2	9000000337086	4.055684
Q040	3	1000000192322	3.547312
Q040	4	9000001107789	3.538772
Q040	5	3000010036554	3.527086
Q040	6	1000000488027	3.312265
Q040	7	9000005644247	2.756765
Q040	8	3000020002678	2.654427
Q040	9	1000000482039	2.591042
Q040	10	3000020017982	2.586580
Q041	1	9000001072104	2.701463
Q041	2	1000000399730	2.095516
Q041	3	3000020015251	1.845614
Q041	4	1000000709562	1.584287
Q041	5	9000000326462	1.493375
Q041	6	9000005501430	1.221706
Q041	7	1000000621580	1.195030
Q041	8	2000000363200	0.672473
Q042	1	1000000542112	3.337322
Q042	2	1000001037181	3.158628
Q042	3	9000001072104	3.125806
Q042	4	1000000399730	2.862506
