Q001	0	1000000255828	0
Q001	0	1000000353105	0
Q001	0	1000000419767	0
Q001	0	1000000421749	0
Q001	0	1000000432590	0
Q001	0	1000000456656	0
Q001	0	1000000524518	0
Q001	0	1000000549514	0
Q001	0	1000000567569	0
Q001	0	3000010032479	0
Q001	0	3000010040062	0
Q001	0	3000020001392	0
Q001	0	3000020002364	0
Q001	0	3000020004900	0
Q001	0	3000020017782	0
Q001	0	3000020018176	0
Q001	0	3000020021002	0
Q001	0	4000001062034	0
Q001	0	9000000134929	0
Q001	0	9000000416386	0
Q001	0	9000000753038	0
Q001	0	9000000809267	0
Q001	0	9000000890249	0
Q001	0	9000000985953	0
Q002	0	1000000179546	0
Q002	0	1000000192322	0
Q002	0	1000000253199	0
Q002	0	1000000324420	0
Q002	0	1000000327238	0
Q002	0	1000000374656	0
Q002	0	1000000418189	0
Q002	0	1000000425916	0
Q002	0	1000000427906	0
Q002	0	1000000431481	0
Q002	0	1000000444804	0
Q002	0	1000000458625	0
Q002	0	1000000469899	0
Q002	0	1000000561614	0
Q002	0	3000010024965	0
Q002	0	3000010038086	0
Q002	0	3000020003490	0
Q002	0	3000020004772	0
Q002	0	3000020005429	0
Q002	0	3000020014910	0
Q002	0	3000020015542	0
Q002	0	9000000961878	0
Q003	0	1000000532261	0
Q003	0	1000001807210	0
Q003	0	3000010039953	0
Q003	0	3000020015179	0
Q003	0	9000000927570	0
Q003	0	9000001071485	0
Q003	0	9000001099736	0
Q003	0	9000001099844	0
Q003	0	9000001136478	0
Q003	0	9000001199246	0
Q003	0	9000001296766	0
Q003	0	9000002314116	0
Q004	0	1000000434604	0
Q004	0	1000000537311	0
Q004	0	1000000558947	0
Q004	0	1000000576596	0
Q004	0	1000000666333	0
Q004	0	1000000755015	0
Q004	0	3000010033386	0
Q004	0	3000020008436	0
Q004	0	3000020010734	0
Q004	0	3000020012494	0
Q004	0	3000020014910	0
Q004	0	9000000882183	0
Q004	0	9000000961907	0
Q004	0	9000001153918	0
Q004	0	9000002314116	0
Q004	0	9000002728631	0
Q004	0	9000003282209	0
Q005	0	1000000353105	0
Q005	0	1000000421749	0
Q005	0	1000000441652	0
Q005	0	1000000470856	0
Q005	0	1000000566211	0
Q005	0	1000000567569	0
Q005	0	3000010027151	0
Q005	0	3000010034833	0
Q005	0	3000010037974	0
Q005	0	3000010040062	0
Q005	0	3000010040953	0
Q005	0	3000020001392	0
Q005	0	3000020015279	0
Q005	0	3000020015784	0
Q005	0	9000000095236	0
Q005	0	9000000416386	0
Q005	0	9000000745104	0
Q005	0	9000000753038	0
Q005	0	9000000809267	0
Q005	0	9000000890249	0
Q005	0	9000001042394	0
Q005	0	9000001106449	0
Q006	0	1000000447860	0
Q006	0	1000000515132	0
Q006	0	1000000567730	0
Q006	0	1000000910037	0
Q006	0	3000010025026	0
Q006	0	3000010026115	0
Q006	0	3000010026173	0
Q006	0	3000010031360	0
Q006	0	3000010032247	0
Q006	0	3000010034696	0
Q006	0	3000010040718	0
Q006	0	3000020004247	0
Q006	0	3000020004789	0
Q006	0	3000020004979	0
Q006	0	3000020006426	0
Q006	0	3000020010460	0
Q006	0	3000020016361	0
Q006	0	3000020021821	0
Q006	0	9000000189657	0
Q006	0	9000000370434	0
Q006	0	9000000745104	0
Q006	0	9000000762061	0
Q006	0	9000000848050	0
Q006	0	9000000966496	0
Q007	0	1000000179546	0
Q007	0	1000000357887	0
Q007	0	1000000389711	0
Q007	0	1000000397928	0
Q007	0	1000000453286	0
Q007	0	1000000486582	0
Q007	0	1000000537311	0
Q007	0	1000000539426	0
Q007	0	1000000567924	0
Q007	0	3000010031360	0
Q007	0	3000010040227	0
Q007	0	3000020015776	0
Q007	0	3000020018977	0
Q007	0	9000000309699	0
Q007	0	9000000416386	0
Q007	0	9000000851494	0
Q007	0	9000002809365	0
Q008	0	1000000320535	0
Q008	0	1000000396266	0
Q008	0	1000000475185	0
Q008	0	1000000536612	0
Q008	0	1000000600171	0
Q008	0	1000000778473	0
Q008	0	3000010024131	0
